customer_id,customer_name,sub_segment,loyalty_status,tenure_years,years_active_in_window,consistency_rate,revenue_5yr,revenue_2020,revenue_2021,revenue_2022,revenue_2023,revenue_2024,ineligibility_reason,analysis_timestamp
1001497,DOVETAIL INTERIORS DESIGN INC.,SINGLE_LOCATION,Not Qualified,5,5,1,18507,725,6232,1600,2145,7805,Below Revenue Threshold,2/17/2026 18:35
1010779,"Prest Vuksic Interiors, Inc.",NO SHOWROOM,Not Qualified,4,3,0.6,18499.5,705,15175,0,0,2619.5,Below Revenue Threshold,2/17/2026 18:35
1015666,Kaleidoscope Design,DESIGN_FIRM,Not Qualified,4,3,0.6,18478,1687,16575,216,0,0,Below Revenue Threshold,2/17/2026 18:35
1015571,Annysa LaMantia Design,NO SHOWROOM,Not Qualified,4,4,0.8,18471.28,10040,1625,1360,0,5446.28,Below Revenue Threshold,2/17/2026 18:35
1017435,"MJ Designs, LLC",NO SHOWROOM,Not Qualified,4,5,1,18468,705,6450,4910,2655,3748,Below Revenue Threshold,2/17/2026 18:35
1001427,SB Design LLC,DESIGN_FIRM,Not Qualified,4,3,0.6,18454,51,7828,10575,0,0,Below Revenue Threshold,2/17/2026 18:35
1012986,Patty Mowry Interior Design,NO SHOWROOM,Not Qualified,4,5,1,18446,2566,1015,8595,2205,4065,Below Revenue Threshold,2/17/2026 18:35
1014442,Craig's Carpet Inc DBA Georgia Carpet Industries,S_LOC RET (STOCK),Not Qualified,4,2,0.4,18435,505,0,17930,0,0,Below Consistency & Revenue Thresholds,2/17/2026 18:35
1002785,Kim Ledlie,NO SHOWROOM,Not Qualified,4,5,1,18432,5110,3465,3115,3620,3122,Below Revenue Threshold,2/17/2026 18:35
1015369,JJF Interiors dba Jodi Fleming Design,NO SHOWROOM,Not Qualified,4,5,1,18429,1125,4855,8174,2860,1415,Below Revenue Threshold,2/17/2026 18:35
1017347,"G.Furnishings, llc / DBA ghome",S_LOC RET (SW/SAMP),Not Qualified,4,5,1,18422.4,2629.5,3150,1466,3094,8082.9,Below Revenue Threshold,2/17/2026 18:35
1013653,Ali Vivoda,NO SHOWROOM,Not Qualified,4,5,1,18414.04,500,4260,2640,4047.79,6966.25,Below Revenue Threshold,2/17/2026 18:35
1018228,Studio Neshama,NO SHOWROOM,Not Qualified,4,4,0.8,18407,0,6460,8664,1115,2168,Below Revenue Threshold,2/17/2026 18:35
1009812,Samuel's Furniture,S_LOC RET (SW/SAMP),Not Qualified,5,4,0.8,18403.76,8496,2895,3205,3807.76,0,Below Revenue Threshold,2/17/2026 18:35
1001219,Infinger Furniture Co,S_LOC RET (STOCK),Not Qualified,5,5,1,18383.5,5090.3,4624.2,4776.5,1792.8,2099.7,Below Revenue Threshold,2/17/2026 18:35
1013230,Decors By DyAnn,NO SHOWROOM,Not Qualified,4,5,1,18378.95,2536,3718.75,1796,5617,4711.2,Below Revenue Threshold,2/17/2026 18:35
1016204,Lotus and Lilac Design Studio,DESIGN_FIRM,Not Qualified,4,4,0.8,18326,1134,16817,356,19,0,Below Revenue Threshold,2/17/2026 18:35
1013290,Tara Shannon LLC,NO SHOWROOM,Not Qualified,4,5,1,18321.69,1792,6420,7036.28,2940.81,132.6,Below Revenue Threshold,2/17/2026 18:35
1016034,LH INTERIORS,NO SHOWROOM,Not Qualified,4,3,0.6,18321.22,0,0,11960.32,2167,4193.9,Below Revenue Threshold,2/17/2026 18:35
1011651,Living Quarters,MULTIPLE_LOCATIONS,Not Qualified,4,5,1,18295,9820,1846,1440,1814,3375,Below Revenue Threshold,2/17/2026 18:35
1009014,Jennifer Taylor Design,NO SHOWROOM,Not Qualified,5,5,1,18279,8050,3730,1845,2700,1954,Below Revenue Threshold,2/17/2026 18:35
1016837,Flooring Resources Corporation,SINGLE_LOCATION,Not Qualified,4,4,0.8,18276,2956,14295,210,0,815,Below Revenue Threshold,2/17/2026 18:35
1005086,"MLH Designs, Inc.",NO SHOWROOM,Not Qualified,4,5,1,18265.25,845,6775,3289.25,7163,193,Below Revenue Threshold,2/17/2026 18:35
1001995,"Alison Whittaker Design, Inc",NO SHOWROOM,Not Qualified,4,4,0.8,18257.5,7077,1410,0,7660,2110.5,Below Revenue Threshold,2/17/2026 18:35
1016901,"The Stage by Elizabeth Jean, LLC",NO SHOWROOM,Not Qualified,4,5,1,18242,6952,852,3090,6569,779,Below Revenue Threshold,2/17/2026 18:35
1005685,"Laura Tutun Interiors, Inc.",NO SHOWROOM,Not Qualified,4,3,0.6,18233.44,2439,7045,0,0,8749.44,Below Revenue Threshold,2/17/2026 18:35
1015923,Christina Morris Design,NO SHOWROOM,Not Qualified,4,3,0.6,18190,1194,9186,7810,0,0,Below Revenue Threshold,2/17/2026 18:35
1008955,Noelle Micek Interiors,NO SHOWROOM,Not Qualified,4,4,0.8,18179,0,11325,4239,1115,1500,Below Revenue Threshold,2/17/2026 18:35
1014572,Marcia Moore Design,TRADE SHOWROOM,Not Qualified,4,4,0.8,18173,1361,9058,2578,5176,0,Below Revenue Threshold,2/17/2026 18:35
1010909,"JSF Designs, LLC",NO SHOWROOM,Not Qualified,5,5,1,18164,1781,4304,4786,3795,3498,Below Revenue Threshold,2/17/2026 18:35
1013446,"Smith and Ryan, LLC",NO SHOWROOM,Not Qualified,4,4,0.8,18132.85,4619.5,10469.45,2648.9,0,395,Below Revenue Threshold,2/17/2026 18:35
1004542,Room By Room (CA),NO SHOWROOM,Not Qualified,4,5,1,18132.67,3539,5118.67,3681,2445,3349,Below Revenue Threshold,2/17/2026 18:35
1011328,Liz Carroll Interiors,TRADE SHOWROOM,Not Qualified,4,4,0.8,18129.58,0,7400,1576.82,7003.34,2149.42,Below Revenue Threshold,2/17/2026 18:35
1011074,Salt Creek Interior Design LLC,NO SHOWROOM,Not Qualified,6,4,0.8,18105,7896,5360.5,4226,0,622.5,Below Revenue Threshold,2/17/2026 18:35
1002845,Interior Trade Cartel,NO SHOWROOM,Not Qualified,4,4,0.8,18102,6522,7410,3170,1000,0,Below Revenue Threshold,2/17/2026 18:35
1003377,Inspired Interiors,NO SHOWROOM,Not Qualified,4,4,0.8,18101.6,0,6215,1265,1174,9447.6,Below Revenue Threshold,2/17/2026 18:35
1010717,Gacek Design Group,NO SHOWROOM,Not Qualified,4,4,0.8,18098.47,5158,2451.47,2447,0,8042,Below Revenue Threshold,2/17/2026 18:35
1008561,Murphy Moon Design,NO SHOWROOM,Not Qualified,4,5,1,18085,1480,2105,2140,8605,3755,Below Revenue Threshold,2/17/2026 18:35
1014998,Antoinette Allande Interior Design,NO SHOWROOM,Not Qualified,4,4,0.8,18065.23,912,977.5,10160.73,0,6015,Below Revenue Threshold,2/17/2026 18:35
1009499,"GKDG, Inc",NO SHOWROOM,Not Qualified,4,5,1,18061.95,785,1420,495,12010.55,3351.4,Below Revenue Threshold,2/17/2026 18:35
1005428,Homestead Furniture,S_LOC RET (STOCK),Not Qualified,5,4,0.8,18049,4270,10117,1530,0,2132,Below Revenue Threshold,2/17/2026 18:35
1010277,Straight Home LLC,NO SHOWROOM,Not Qualified,4,5,1,18048,2181,3649,5557,5286,1375,Below Revenue Threshold,2/17/2026 18:35
1014923,Aleece Sligar Design LLC,NO SHOWROOM,Not Qualified,4,3,0.6,18044,4739,11308,1997,0,0,Below Revenue Threshold,2/17/2026 18:35
1001699,Portico Home and Garden,S_LOC RET (SW/SAMP),Not Qualified,4,5,1,18031.35,2385,9168.35,2496,3075,907,Below Revenue Threshold,2/17/2026 18:35
1009623,"Chesterfields Design, LLC",NO SHOWROOM,Not Qualified,4,4,0.8,18024,351,0,11145,3637,2891,Below Revenue Threshold,2/17/2026 18:35
1014569,D. Janzen Interiors,DESIGNER_INDEPENDENT,Not Qualified,4,5,1,18022,2022,6855,4079,2882,2184,Below Revenue Threshold,2/17/2026 18:35
1000802,"Nimbus Nine, Inc.",NO SHOWROOM,Not Qualified,5,4,0.8,18018,50,0,3735,9533,4700,Below Revenue Threshold,2/17/2026 18:35
1010292,Caileen Designs,NO SHOWROOM,Not Qualified,4,5,1,18009.6,1590,2950,10529,1616,1324.6,Below Revenue Threshold,2/17/2026 18:35
1010169,MKW Interiors,DESIGN_FIRM,Not Qualified,4,3,0.6,18003.25,6110.25,5513,6380,0,0,Below Revenue Threshold,2/17/2026 18:35
1000851,Interior Perfection Design Group,S_LOC RET (STOCK),Not Qualified,4,5,1,17954,4210,8360,1520,2745,1119,Below Revenue Threshold,2/17/2026 18:35
1013196,Mobilart Decor,SINGLE_LOCATION,Not Qualified,4,5,1,17949,4465.5,2920,2215,5028.5,3320,Below Revenue Threshold,2/17/2026 18:35
1004481,"Interior Redesigns and Finds, LLC",NO SHOWROOM,Not Qualified,4,5,1,17948,7159,7225,2821,318,425,Below Revenue Threshold,2/17/2026 18:35
1008686,Bummer Lamb Design,NO SHOWROOM,Not Qualified,4,3,0.6,17940,7920,9120,900,0,0,Below Revenue Threshold,2/17/2026 18:35
1005000,Floors Etc-N Ginsburg,S_LOC RET (SW/SAMP),Not Qualified,4,5,1,17926.37,3715,5380,2820,4718.87,1292.5,Below Revenue Threshold,2/17/2026 18:35
1012858,M Design LLC (IL),NO SHOWROOM,Not Qualified,4,4,0.8,17914,0,5690,7865,4226,133,Below Revenue Threshold,2/17/2026 18:35
1013690,Studio Design By SMF SRL,OTH NORTH AMERICA,Not Qualified,4,5,1,17912.7,6075.5,1040,5816,1278,3703.2,Below Revenue Threshold,2/17/2026 18:35
1010289,Solex Design - Decorating Den,DESIGNER_INDEPENDENT,Not Qualified,5,5,1,17904,2677,1664,2264,6645,4654,Below Revenue Threshold,2/17/2026 18:35
1009330,Simmons Decorating Den Interiors,NO SHOWROOM,Not Qualified,4,5,1,17888.13,2264,1435,8404.25,4514.88,1270,Below Revenue Threshold,2/17/2026 18:35
1000057,Coco Island Furniture,S_LOC RET (SW/SAMP),Not Qualified,4,5,1,17871,160,9823,6142,1400,346,Below Revenue Threshold,2/17/2026 18:35
1007010,Mandeville Canyon Designs,DESIGN_FIRM,Not Qualified,4,4,0.8,17860.4,4517.4,1815,2980,-743,9291,Below Revenue Threshold,2/17/2026 18:35
1005588,Elizabeth Elliott Design,DESIGNER_INDEPENDENT,Not Qualified,4,4,0.8,17859.5,1349.5,8255,4030,0,4225,Below Revenue Threshold,2/17/2026 18:35
1010073,Madison House Interiors,S_LOC RET (SW/SAMP),Not Qualified,5,5,1,17851.62,2916,5613,4697.62,3630,995,Below Revenue Threshold,2/17/2026 18:35
1014387,DFS Design,DESIGNER_INDEPENDENT,Not Qualified,4,4,0.8,17850,3830,5790,6505,1725,0,Below Revenue Threshold,2/17/2026 18:35
1006638,"Houseplay, Inc.",DESIGNER_INDEPENDENT,Not Qualified,4,3,0.6,17812,2670,10781,4361,0,0,Below Revenue Threshold,2/17/2026 18:35
1011947,"Enjole Interiors, Inc.",SINGLE_LOCATION,Not Qualified,5,3,0.6,17798.25,7555.5,7369,2873.75,0,0,Below Revenue Threshold,2/17/2026 18:35
1003234,Amanda Austin Interiors,NO SHOWROOM,Not Qualified,4,5,1,17781,513,3737,6742,365,6424,Below Revenue Threshold,2/17/2026 18:35
1013389,LG Design,NO SHOWROOM,Not Qualified,4,3,0.6,17760,205,2645,0,0,14910,Below Revenue Threshold,2/17/2026 18:35
1006169,Anderson Interiors,DESIGN_FIRM,Not Qualified,4,4,0.8,17740.5,456,9781.5,2795,4708,0,Below Revenue Threshold,2/17/2026 18:35
1012394,CAVdesign,NO SHOWROOM,Not Qualified,4,5,1,17738.78,55,5787,8694.35,3152.43,50,Below Revenue Threshold,2/17/2026 18:35
1011456,"Amy Williams Design, LLC",NO SHOWROOM,Not Qualified,4,4,0.8,17732.7,1323,0,2551.2,1719,12139.5,Below Revenue Threshold,2/17/2026 18:35
1006353,Jori Interiors,NO SHOWROOM,Not Qualified,4,5,1,17727,4535.5,4270,2640,1825,4456.5,Below Revenue Threshold,2/17/2026 18:35
1009240,Tiffany Farha Design,NO SHOWROOM,Not Qualified,4,3,0.6,17696,9132,4538,4026,0,0,Below Revenue Threshold,2/17/2026 18:35
1009079,Summer Classics Home (IL),M_LOC RET (SW/SAMP),Not Qualified,4,5,1,17675,790,3744,9550,1961,1630,Below Revenue Threshold,2/17/2026 18:35
1014764,"Mud Room Living, Ltd",DESIGNER_INDEPENDENT,Not Qualified,4,3,0.6,17632.5,4451,7263,7848.5,-1930,0,Below Revenue Threshold,2/17/2026 18:35
1017478,Studio Kaye,NO SHOWROOM,Not Qualified,4,4,0.8,17627,77,6140,5110,6300,0,Below Revenue Threshold,2/17/2026 18:35
1014973,34 Furniture & Design,S_LOC RET (SW/SAMP),Not Qualified,4,5,1,17619.5,4471.5,1335,7360,1113,3340,Below Revenue Threshold,2/17/2026 18:35
1007539,Saylor House,S_LOC RET (SW/SAMP),Not Qualified,5,5,1,17591,10882,628,1455,2476,2150,Below Revenue Threshold,2/17/2026 18:35
1001549,Rhett Alexander,NO SHOWROOM,Not Qualified,4,5,1,17591,3110,4678,6110,620,3073,Below Revenue Threshold,2/17/2026 18:35
1004913,Melanie Turner Interiors,NO SHOWROOM,Not Qualified,4,2,0.4,17578,6793,10785,0,0,0,Below Consistency & Revenue Thresholds,2/17/2026 18:35
1005393,Branching Out,NO SHOWROOM,Not Qualified,4,5,1,17555.5,4481,3341.5,6829,530,2374,Below Revenue Threshold,2/17/2026 18:35
1010887,Lord Design LLC,DESIGN_FIRM,Not Qualified,4,4,0.8,17550.5,3334.5,6970,6897,349,0,Below Revenue Threshold,2/17/2026 18:35
1009525,Kris Miller - Decorating Den Interi,NO SHOWROOM,Not Qualified,4,5,1,17536.5,4685,5671,1139,1758.5,4283,Below Revenue Threshold,2/17/2026 18:35
1015856,Chesapeake Design & Development,NO SHOWROOM,Not Qualified,4,2,0.4,17536.5,1660,0,0,0,15876.5,Below Consistency & Revenue Thresholds,2/17/2026 18:35
1002363,Canvas Interior Design,DESIGN_FIRM,Not Qualified,4,3,0.6,17529,5171,8623,3735,0,0,Below Revenue Threshold,2/17/2026 18:35
1007286,"Pace Interior Design, Inc.",NO SHOWROOM,Not Qualified,4,3,0.6,17521,905,0,0,1841,14775,Below Revenue Threshold,2/17/2026 18:35
1008685,Kristen Fireman Interiors,NO SHOWROOM,Not Qualified,4,4,0.8,17518.5,0,2610,12224.5,2477,207,Below Revenue Threshold,2/17/2026 18:35
1009324,Kelley Flynn Interior Design,NO SHOWROOM,Not Qualified,5,4,0.8,17509,7050,8093,50,2316,0,Below Revenue Threshold,2/17/2026 18:35
1012824,"Domio, Inc",HOSPITALITY,Not Qualified,5,1,0.2,17503,17503,0,0,0,0,Below Consistency & Revenue Thresholds,2/17/2026 18:35
1014674,Isle Designs,DESIGNER_INDEPENDENT,Not Qualified,4,5,1,17500.97,242,50,11667.75,3475,2066.22,Below Revenue Threshold,2/17/2026 18:35
1003162,Design 401,NO SHOWROOM,Not Qualified,4,4,0.8,17499,14951,1056,220,0,1272,Below Revenue Threshold,2/17/2026 18:35
1009969,Sendik's Food Markets,S_LOC RET (SW/SAMP),Not Qualified,4,4,0.8,17499,6186,1185,8898,1230,0,Below Revenue Threshold,2/17/2026 18:35
1009084,Jennifer Scully Designs,DESIGNER_INDEPENDENT,Not Qualified,4,5,1,17498.5,983,7319,2374,5441,1381.5,Below Revenue Threshold,2/17/2026 18:35
1007994,Alicia Kinloch Interior Design,NO SHOWROOM,Not Qualified,4,5,1,17477,420,1835,10598,4189,435,Below Revenue Threshold,2/17/2026 18:35
1017697,Johnson Hill Design,SINGLE_LOCATION,Not Qualified,4,3,0.6,17465.5,2059.5,13746,1660,0,0,Below Revenue Threshold,2/17/2026 18:35
1003000,Lisa Oberst Design,DESIGNER_INDEPENDENT,Not Qualified,4,3,0.6,17455,6045,0,4150,7260,0,Below Revenue Threshold,2/17/2026 18:35
1008094,Marianna Falcon,OTH NORTH AMERICA,Not Qualified,4,4,0.8,17455,5070,0,9225,1250,1910,Below Revenue Threshold,2/17/2026 18:35
1008572,Rite at Home,NO SHOWROOM,Not Qualified,5,3,0.6,17449,0,2850,0,7147,7452,Below Revenue Threshold,2/17/2026 18:35
1003313,Sarin Design,NO SHOWROOM,Not Qualified,4,5,1,17442.5,10112,402,844,4850.5,1234,Below Revenue Threshold,2/17/2026 18:35
1010590,Judy King Interiors,DESIGNER_INDEPENDENT,Not Qualified,4,5,1,17423,2956,7475,5491,125,1376,Below Revenue Threshold,2/17/2026 18:35
1009598,Christen Ales Interior Design,NO SHOWROOM,Not Qualified,4,5,1,17401,2034,115,4858,7742,2652,Below Revenue Threshold,2/17/2026 18:35
1008471,Cardinal Floor Coverings,SINGLE_LOCATION,Not Qualified,5,5,1,17364.5,1137.5,3830,1880,3815,6702,Below Revenue Threshold,2/17/2026 18:35
1014869,Cooper Furniture Company,S_LOC RET (STOCK),Not Qualified,5,5,1,17338,9160,4908,1312,1665,293,Below Revenue Threshold,2/17/2026 18:35
1001096,Summerdale Designs,NO SHOWROOM,Not Qualified,4,3,0.6,17336,280,3271,13785,0,0,Below Revenue Threshold,2/17/2026 18:35
1010718,Anna-Marie Spence Interiors,NO SHOWROOM,Not Qualified,5,4,0.8,17323.5,5519,9779.5,1490,0,535,Below Revenue Threshold,2/17/2026 18:35
1014362,Sashya Thind Fernandes,DESIGNER_INDEPENDENT,Not Qualified,4,5,1,17285,845,1886,4747,2710,7097,Below Revenue Threshold,2/17/2026 18:35
1013564,Taylor Lane - Decorating Den,NO SHOWROOM,Not Qualified,4,5,1,17276,2522,6854,909,2488,4503,Below Revenue Threshold,2/17/2026 18:35
1016131,The French Connection,S_LOC RET (SW/SAMP),Not Qualified,4,2,0.4,17254,4208,13046,0,0,0,Below Consistency & Revenue Thresholds,2/17/2026 18:35
1014328,K Smith Interiors,NO SHOWROOM,Not Qualified,4,4,0.8,17244,1835,2639,0,25,12745,Below Revenue Threshold,2/17/2026 18:35
1007505,Simplicity Interiors,NO SHOWROOM,Not Qualified,4,5,1,17232,1374,865,8555,2345,4093,Below Revenue Threshold,2/17/2026 18:35
1016242,Mend Interiors,NO SHOWROOM,Not Qualified,4,4,0.8,17227.4,1054,1185,6022,0,8966.4,Below Revenue Threshold,2/17/2026 18:35
1010990,"Harmonizing Homes, LLC",DESIGN_FIRM,Not Qualified,4,4,0.8,17217.5,0,5129,4080,2656,5352.5,Below Revenue Threshold,2/17/2026 18:35
1001751,Bmac Interiors,NO SHOWROOM,Not Qualified,4,5,1,17189,90,7800,5689,1620,1990,Below Revenue Threshold,2/17/2026 18:35
1014936,Bobby Berk,DESIGN_FIRM,Not Qualified,4,5,1,17174.9,2217,1190,6311.5,4260,3196.4,Below Revenue Threshold,2/17/2026 18:35
1014106,East End Interiors,DESIGN_FIRM,Not Qualified,4,5,1,17165.5,4280,1752,2766,6179,2188.5,Below Revenue Threshold,2/17/2026 18:35
1013156,"Direct Plus, Inc",SINGLE_LOCATION,Not Qualified,4,5,1,17156.5,10180,2454.5,935,1052,2535,Below Revenue Threshold,2/17/2026 18:35
1005773,El Armario,OTH NORTH AMERICA,Not Qualified,4,4,0.8,17155,1765,7315,7660,415,0,Below Revenue Threshold,2/17/2026 18:35
1014565,Olivia's Interior Design & Accents,S_LOC RET (SW/SAMP),Not Qualified,5,4,0.8,17150,2480,25,8730,0,5915,Below Revenue Threshold,2/17/2026 18:35
1012643,Melissa Colgan Interiors,NO SHOWROOM,Not Qualified,5,5,1,17134.32,4709,4404,5127,943.32,1951,Below Revenue Threshold,2/17/2026 18:35
1009861,Woodbine Furniture,S_LOC RET (SW/SAMP),Not Qualified,4,5,1,17121,760,1875,5232,8694,560,Below Revenue Threshold,2/17/2026 18:35
1011611,LL Interiors,DESIGNER_INDEPENDENT,Not Qualified,4,4,0.8,17117.5,6072.5,1336,7186,0,2523,Below Revenue Threshold,2/17/2026 18:35
1006446,Clutch Design Studio,DESIGN_FIRM,Not Qualified,4,3,0.6,17108,5858,7144,0,0,4106,Below Revenue Threshold,2/17/2026 18:35
1004138,"Lisa Lynn Design Services, LLC",NO SHOWROOM,Not Qualified,5,5,1,17085.4,7034,875,522,3886,4768.4,Below Revenue Threshold,2/17/2026 18:35
1001708,Urban Design Interiors,DESIGN_FIRM,Not Qualified,5,5,1,17069.28,2302,2510,5224,574,6459.28,Below Revenue Threshold,2/17/2026 18:35
1003373,Room Candy,TRADE SHOWROOM,Not Qualified,4,5,1,17061.5,4383,2302,3871.5,3730,2775,Below Revenue Threshold,2/17/2026 18:35
1017292,Tracie Starr LLC.  dba TRACIE STARR HOME,S_LOC RET (STOCK),Not Qualified,4,5,1,17059,1188,8571,2659,860,3781,Below Revenue Threshold,2/17/2026 18:35
1012474,Patty Carmody Interiors,NO SHOWROOM,Not Qualified,4,5,1,17055.1,5564,3636,5697.6,1580,577.5,Below Revenue Threshold,2/17/2026 18:35
1000452,Parisa's Decorative Rugs Inc.,S_LOC RET (SW/SAMP),Not Qualified,4,5,1,17051.75,393,3745,9283.75,568,3062,Below Revenue Threshold,2/17/2026 18:35
1008845,"Christy Davis Interiors, LLC",NO SHOWROOM,Not Qualified,5,5,1,17051.5,1825,5814,2502,6115.5,795,Below Revenue Threshold,2/17/2026 18:35
1001736,Ft Design,NO SHOWROOM,Not Qualified,4,3,0.6,17040,0,0,14835,965,1240,Below Revenue Threshold,2/17/2026 18:35
1004673,Furniture Gallery of Prince Frederick,S_LOC RET (STOCK),Not Qualified,4,5,1,17034.1,3574,4757.5,5723,2507.6,472,Below Revenue Threshold,2/17/2026 18:35
1015044,Brick + Beam Studio,NO SHOWROOM,Not Qualified,4,5,1,17025.3,1693,9013.3,3813,450,2056,Below Revenue Threshold,2/17/2026 18:35
1001355,Richard Cable Interiors,NO SHOWROOM,Not Qualified,6,4,0.8,17016,0,5447,2140,7234,2195,Below Revenue Threshold,2/17/2026 18:35
1016132,H Mathews Interiors,NO SHOWROOM,Not Qualified,4,4,0.8,17013,0,4400,6765,2675,3173,Below Revenue Threshold,2/17/2026 18:35
1016925,Renee Bohman Interior Design,NO SHOWROOM,Not Qualified,4,5,1,17009,703,3028,2252,2676,8350,Below Revenue Threshold,2/17/2026 18:35
1013250,Shannon Terry Interiors,DESIGNER_INDEPENDENT,Not Qualified,4,4,0.8,17006,5740,6714,-2025,56,6521,Below Revenue Threshold,2/17/2026 18:35
1017438,Suzanne Mariucci Design,NO SHOWROOM,Not Qualified,4,4,0.8,16986,1560,2725,0,3505,9196,Below Revenue Threshold,2/17/2026 18:35
1003723,Spire Design Studio,NO SHOWROOM,Not Qualified,4,5,1,16962.75,1386.5,470.25,9446,4995,665,Below Revenue Threshold,2/17/2026 18:35
1004733,Jennifer Gardner Design,NO SHOWROOM,Not Qualified,5,4,0.8,16939,9852,2004,2168,0,2915,Below Revenue Threshold,2/17/2026 18:35
1013349,Simplify Ltd,NO SHOWROOM,Not Qualified,4,3,0.6,16936,4721,3548,8667,0,0,Below Revenue Threshold,2/17/2026 18:35
1011276,Interior Expressions By Jan,NO SHOWROOM,Not Qualified,4,5,1,16934.78,743,947.5,2585.5,1836.8,10821.98,Below Revenue Threshold,2/17/2026 18:35
1013608,Denisa Gilligan Design Studio,DESIGN_FIRM,Not Qualified,4,1,0.2,16903,16998,-95,0,0,0,Below Consistency & Revenue Thresholds,2/17/2026 18:35
1009895,NXG Studio,NO SHOWROOM,Not Qualified,4,4,0.8,16900,75,8345,4016,0,4464,Below Revenue Threshold,2/17/2026 18:35
1000669,Vitoch Interiors Ltd.,DESIGN_FIRM,Not Qualified,4,5,1,16847,1580,2370,1950,8644,2303,Below Revenue Threshold,2/17/2026 18:35
1010820,"JNJ Design Group, LLC",NO SHOWROOM,Not Qualified,5,4,0.8,16840,3340,3380,0,6310,3810,Below Revenue Threshold,2/17/2026 18:35
1007649,Harker Design,NO SHOWROOM,Not Qualified,4,3,0.6,16837,135,4397,0,12305,0,Below Revenue Threshold,2/17/2026 18:35
1017457,House of Lolo,NO SHOWROOM,Not Qualified,4,4,0.8,16828.5,3770,3320.5,0,4250,5488,Below Revenue Threshold,2/17/2026 18:35
1015315,"Tyler Interiors, LLC",NO SHOWROOM,Not Qualified,4,4,0.8,16824.5,50,0,6187,2530,8057.5,Below Revenue Threshold,2/17/2026 18:35
1002616,Ambrosia Interior Design,NO SHOWROOM,Not Qualified,4,5,1,16817.6,5070,1110,164,4173.6,6300,Below Revenue Threshold,2/17/2026 18:35
1016899,The Rest Design,NO SHOWROOM,Not Qualified,4,4,0.8,16814,3601,60,0,5638,7515,Below Revenue Threshold,2/17/2026 18:35
1002623,Smith and Thomasson Interiors LLC,NO SHOWROOM,Not Qualified,4,4,0.8,16802,8817,5489,201,0,2295,Below Revenue Threshold,2/17/2026 18:35
1012817,CRM of the Carolinas,HOSPITALITY,Not Qualified,4,4,0.8,16798,0,8046,7767,500,485,Below Revenue Threshold,2/17/2026 18:35
1013483,Paisley Designs,NO SHOWROOM,Not Qualified,4,5,1,16766,4553,1665,4851,2927,2770,Below Revenue Threshold,2/17/2026 18:35
1009722,Chastain Interiors,NO SHOWROOM,Not Qualified,4,4,0.8,16738,1709,0,70,11584,3375,Below Revenue Threshold,2/17/2026 18:35
1011859,"Maggie Miley, ASID",NO SHOWROOM,Not Qualified,5,5,1,16700.9,342,4828,4976.5,968.1,5586.3,Below Revenue Threshold,2/17/2026 18:35
1007576,"Etc. Company, Inc DBA Luxe Home Company",S_LOC RET (SW/SAMP),Not Qualified,5,4,0.8,16694.25,7140,5140,2134.25,2280,0,Below Revenue Threshold,2/17/2026 18:35
1009194,Claudia Leah - Decorating Den Interiors,NO SHOWROOM,Not Qualified,4,4,0.8,16662,1028,7263,4668,3703,0,Below Revenue Threshold,2/17/2026 18:35
1014542,"Caroline Lewis Designs and Blinds,",NO SHOWROOM,Not Qualified,4,3,0.6,16658,0,0,5192,5128,6338,Below Revenue Threshold,2/17/2026 18:35
1013902,Designer Blvd LLC,NO SHOWROOM,Not Qualified,4,4,0.8,16656,174,4225,8383,3874,0,Below Revenue Threshold,2/17/2026 18:35
1001841,Indich Collection-Ferahan Hawaii Inc,S_LOC RET (SW/SAMP),Not Qualified,4,5,1,16650.5,6330,2603,2415,3055,2247.5,Below Revenue Threshold,2/17/2026 18:35
1008928,David Dresie Interiors,NO SHOWROOM,Not Qualified,4,2,0.4,16642,16082,560,0,0,0,Below Consistency & Revenue Thresholds,2/17/2026 18:35
1008421,Heart & Soul Market dba Luxe Furniture,S_LOC RET (STOCK),Not Qualified,4,4,0.8,16638.5,558,0,4656,6028,5396.5,Below Revenue Threshold,2/17/2026 18:35
1017775,Cecilia B Interiors,DESIGNER_INDEPENDENT,Not Qualified,4,4,0.8,16613,1820,10503,1590,2700,0,Below Revenue Threshold,2/17/2026 18:35
1013658,MTK Design Group,NO SHOWROOM,Not Qualified,4,4,0.8,16597,6070,4006.5,6474.5,46,0,Below Revenue Threshold,2/17/2026 18:35
1004528,Quillian Designs,NO SHOWROOM,Not Qualified,4,4,0.8,16596,2205,6060,3177,5154,0,Below Revenue Threshold,2/17/2026 18:35
1011624,"Border Creations, Inc.",DESIGN_FIRM,Not Qualified,4,3,0.6,16596,360,4055,12181,0,0,Below Revenue Threshold,2/17/2026 18:35
1015853,Home By Taylor LLC,NO SHOWROOM,Not Qualified,4,4,0.8,16591,335,11881,2253,0,2122,Below Revenue Threshold,2/17/2026 18:35
1016193,"Anna's Interior Design, LLC",NO SHOWROOM,Not Qualified,4,5,1,16571,2830,645,3243,3822,6031,Below Revenue Threshold,2/17/2026 18:35
1013205,Sally Lynn Home,S_LOC RET (SW/SAMP),Not Qualified,4,5,1,16570,3045,1801,4354,4345,3025,Below Revenue Threshold,2/17/2026 18:35
